ID,IN,OUT,soc,cap
116420,63,65,54.01,60
71752,37,72,10.17,60
2931,51,78,50.66,60
114037,24,70,8.45,60
132620,31,74,51.02,60
83696,32,72,40.69,60
151312,30,68,10.94,60
134739,36,89,23.23,60
45742,25,87,34.6,60
64235,41,66,7.57,60
89860,34,69,17.4,60
116607,35,73,25.62,60
148407,69,83,23.81,60
54260,24,73,28.71,60
109346,29,69,13.59,60
101677,27,67,14.48,60
52416,30,70,16.97,60
24752,24,76,50.35,60
115425,22,64,56.04,60
55165,40,58,42.22,60
124726,39,62,58.78,60
128470,52,86,54.56,60
23205,42,58,37.04,60
120455,46,64,31.58,60
50655,31,69,51.44,60
111217,27,63,36.53,60
94430,41,68,23.79,60
114457,31,73,38.19,60
69010,25,69,18.97,60
101508,44,68,22.82,60
125567,34,67,52.44,60
123138,40,50,48.23,60
41253,38,61,19.92,60
70091,31,71,16.37,60
127995,19,73,55.12,60
115211,48,55,50.4,60
113136,43,63,20.73,60
70862,48,85,2.9,60
145387,31,69,27.56,60
123385,30,71,27.59,60
80132,44,87,54.39,60
125351,34,74,49,60
44845,42,61,29.29,60
77450,38,61,57.18,60
108052,28,63,16.03,60
29764,40,49,41.39,60
83925,22,75,0.19,60
16533,25,64,44.36,60
49450,42,50,44.32,60
76005,33,87,55.24,60
90161,36,76,28.56,60
83774,27,67,44.15,60
56021,33,72,54.02,60
130984,26,79,35.21,60
38509,29,66,46.12,60
148771,60,77,51.01,60
71295,36,60,39.37,60
145695,28,72,19.54,60
75624,36,45,44.09,60
37196,35,73,33.55,60
114732,29,68,15.16,60
21704,37,71,53.24,60
4132,30,85,27.32,60
47901,30,66,31.68,60
145403,34,74,9.3,60
28070,25,66,51.89,60
56569,64,85,34.21,60
131550,20,69,18.67,60
37817,68,73,43.77,60
18235,72,78,40.27,60
130540,73,77,55.81,60
104008,31,61,41.76,60
69815,24,58,43.72,60
1711,32,42,54.67,60
76571,32,80,46.44,60
48868,27,74,37.94,60
77153,22,84,15.62,60
98661,27,83,7.65,60
87402,44,87,48.06,60
54707,69,92,48.47,60
13078,36,77,27.54,60
82181,18,60,24.05,60
31923,30,68,7.08,60
24831,28,72,35.21,60
60961,18,49,23.68,60
94125,31,72,27.77,60
100919,56,65,25.64,60
96404,31,74,32.39,60
111911,52,63,55.34,60
82121,24,62,9.7,60
46137,34,82,21.51,60
130224,40,51,41.57,60
57472,42,71,15.1,60
40076,52,67,52.74,60
48414,29,65,28.86,60
52157,38,81,55.88,60
116601,40,65,22.84,60
149954,33,50,43.39,60
69145,36,54,22.26,60
74547,54,63,53.43,60
8048,47,89,45.98,60
138872,45,49,47.22,60
21461,31,66,10.65,60
142795,29,73,54.37,60
127424,29,49,24.78,60
73444,44,74,21.89,60
146345,38,44,47.64,60
55956,29,86,57.73,60
29515,22,62,39.41,60
113356,48,66,28.24,60
1088,31,73,10.95,60
51112,30,78,39.04,60
72407,42,58,20.15,60
28665,62,84,35.23,60
57752,34,63,11.43,60
115051,40,70,36.64,60
56720,36,70,39.03,60
25831,19,67,41.85,60
34927,29,67,37.65,60
79701,38,55,23.25,60
117691,36,74,27.45,60
23719,38,62,28.82,60
118133,26,72,29.38,60
107171,40,54,57.93,60
15916,30,73,16.58,60
16828,29,73,58.45,60
56727,54,85,19.24,60
61485,30,69,41.83,60
95352,35,69,33.27,60
122694,42,55,10.75,60
36205,45,54,27.56,60
149487,30,70,31.46,60
79791,24,59,46.72,60
46782,60,64,46.33,60
131712,30,69,38.06,60
112944,57,80,50.67,60
59600,39,59,41.99,60
4457,32,65,31.23,60
146250,34,44,18.72,60
16566,22,65,11.85,60
93176,33,66,51.11,60
99916,30,73,56.11,60
25856,36,63,50.19,60
15365,71,77,32.98,60
38298,39,45,53.53,60
43826,28,62,38.79,60
14382,22,67,40.55,60
147688,52,68,11.12,60
18529,27,78,18.84,60
95644,42,65,43.26,60
118541,31,78,9.39,60
25697,30,36,46.72,60
21272,30,68,12.39,60
46072,31,82,25.49,60
153873,44,46,53.58,60
65123,38,82,25.74,60
116450,50,73,39.63,60
59291,60,69,27.66,60
27265,56,74,23.83,60
143610,34,76,12.19,60
129768,26,86,39.36,60
117712,36,56,26.39,60
153305,36,53,20.25,60
40176,50,90,11.98,60
17774,48,52,42.88,60
82298,39,81,23.31,60
76908,20,74,10.76,60
131055,32,81,44.05,60
82959,36,39,46.47,60
153672,27,59,46.05,60
86171,34,68,32.01,60
65754,26,72,48.65,60
43955,28,67,49.47,60
25309,30,66,44.44,60
139609,27,79,46.83,60
125299,22,55,43.28,60
105515,37,51,52.76,60
15951,31,69,41.01,60
94600,44,87,18.43,60
130239,46,63,15.47,60
18940,49,58,44.97,60
74999,34,69,32.77,60
107899,46,65,8.06,60
22008,30,66,29.69,60
69771,37,70,10.52,60
65756,40,50,11.88,60
149140,33,90,34.04,60
110911,34,74,57.75,60
23362,46,63,46.64,60
30980,35,67,49.27,60
23786,38,81,19.91,60
4878,24,70,55.45,60
64946,22,77,19.33,60
3465,32,69,12.65,60
59568,28,84,33.23,60
18794,37,78,36.51,60
17766,34,72,14.96,60
126712,34,57,30.71,60
58974,37,54,48.56,60
120258,52,63,37.5,60
135833,32,67,28.37,60
96300,61,83,38.52,60
17567,39,51,45.94,60
129933,50,74,49.48,60
98845,29,68,46.42,60
68913,30,58,46.03,60
120009,34,62,54.68,60
71721,24,64,5.11,60
137772,34,85,32.64,60
144486,26,70,24.17,60
108350,40,61,26.37,60
106715,41,45,43.56,60
60030,27,69,22.02,60
115096,28,72,37.81,60
135573,40,74,57.18,60
79185,30,67,56.38,60
140265,33,44,43.3,60
97633,26,66,24.09,60
54814,28,78,15.38,60
1230,45,66,53.14,60
92866,54,65,49.92,60
71719,24,72,34.05,60
41753,27,82,29.48,60
102906,34,54,54.07,60
43910,35,83,55.94,60
110400,40,47,44.33,60
147120,32,69,18.45,60
128123,26,85,20.49,60
6712,39,88,46.36,60
68706,32,67,24.9,60
70911,30,68,14.58,60
90947,45,82,57.79,60
96885,24,66,52.39,60
1987,33,37,41.31,60
28181,28,71,42.67,60
137700,32,48,5.22,60
2983,30,69,31.8,60
135099,21,27,41.94,60
54437,41,78,14.83,60
74562,26,66,52.9,60
17388,32,73,36.36,60
88084,60,70,48.18,60
56586,24,68,49.77,60
18886,44,72,11.16,60
66765,26,75,20.49,60
71793,36,50,25.91,60
143770,34,75,27.14,60
25039,32,69,38.91,60
150856,36,53,23.35,60
118131,37,71,12.45,60
46409,38,69,28.23,60
145008,56,74,38.49,60
61745,40,75,43.55,60
149998,28,79,43.89,60
120054,42,51,52.44,60
63285,40,61,21.09,60
45958,37,90,37.93,60
55276,24,70,41.11,60
48583,46,78,51.14,60
16199,28,66,24.27,60
60795,32,68,27.27,60
45526,31,70,51.14,60
78228,27,82,22.38,60
59448,23,62,26.12,60
132330,46,61,4.94,60
71834,30,64,33.31,60
28733,72,76,44.65,60
65164,41,63,30.17,60
138776,27,75,39.93,60
72136,29,51,34.54,60
64858,35,42,34.39,60
118331,37,79,56.16,60
72954,31,80,29.93,60
337,28,91,47.61,60
64250,25,70,46.53,60
93710,29,95,13.35,60
50513,26,63,27.3,60
126235,39,63,28.14,60
2555,38,68,21.42,60
149820,32,51,36.28,60
34468,34,48,13.49,60
154456,28,74,30.56,60
139986,75,84,33.02,60
20819,34,75,20.39,60
76446,30,70,40.72,60
89178,38,76,32.78,60
41977,32,76,27.9,60
10340,26,66,53.6,60
146751,41,68,46.53,60
4886,39,74,29.36,60
65753,36,73,44.53,60
36698,32,68,47.49,60
18321,36,83,41.84,60
139621,24,52,5.34,60
16518,36,75,37.31,60
147525,23,52,54.06,60
114913,27,84,16.89,60
87253,43,68,56.88,60
140840,29,81,14.05,60
134729,37,73,13.34,60
140729,39,52,17.18,60
154583,30,66,47.42,60
146430,39,67,12.53,60
78654,68,74,50.06,60
110619,36,62,28.27,60
28103,32,73,41.46,60
102307,18,63,40.28,60
79966,29,72,36.06,60
105573,31,44,39.78,60
31448,36,87,47.13,60
24375,36,70,29.61,60
90891,48,56,30.7,60
11834,24,74,26.81,60
56716,42,62,55.45,60
47667,32,70,15.18,60
121112,74,88,55.35,60
35884,33,70,52.49,60
48560,75,91,48.15,60
146082,32,74,21.71,60
116604,27,75,8.3,60
107697,52,72,16.62,60
7418,34,62,13.59,60
101323,36,47,50.24,60
108983,28,72,37.6,60
82625,56,60,40.56,60
139616,34,62,55.84,60
2804,35,91,12.91,60
140008,40,64,17.01,60
141680,61,82,34.67,60
15246,30,76,12.97,60
94679,32,36,47.99,60
62046,22,92,26.17,60
34031,28,72,54.11,60
6203,58,78,24.95,60
107349,32,58,18.18,60
40631,46,75,24.36,60
131216,52,82,22.42,60
135798,42,50,49.15,60
9164,55,67,26.76,60
34196,74,81,30.71,60
93255,56,69,19.08,60
135854,34,53,13.45,60
7607,32,75,42.55,60
49743,34,56,51.92,60
31820,40,72,55.8,60
136480,32,78,35.22,60
105719,35,65,29.31,60
14186,31,66,37.26,60
129103,45,49,49.93,60
94831,40,93,33.86,60
54833,30,68,16.62,60
52998,31,86,34.65,60
34166,38,59,48.73,60
92079,37,47,43.57,60
60693,28,82,54.3,60
23130,40,84,40.19,60
45180,34,69,30.59,60
112315,36,61,22.63,60
138984,30,68,29.52,60
129724,33,73,15.65,60
142682,24,26,57.09,60
136583,28,59,42.54,60
121695,32,78,49.53,60
95595,36,67,50,60
5396,31,68,31.63,60
92380,41,74,54.22,60
13443,43,89,11.84,60
123260,36,65,26.83,60
56520,40,90,50.57,60
30774,64,77,51.11,60
84387,29,64,51.41,60
132647,33,49,40.54,60
7782,24,80,30.92,60
8698,22,68,29.98,60
121334,30,72,43.28,60
14278,40,51,20.18,60
126319,35,66,17.46,60
140889,38,71,40.7,60
135369,26,91,25.46,60
16409,48,58,32.94,60
142012,43,51,51.95,60
138046,31,79,26.35,60
81428,31,62,53.49,60
39207,22,70,20.1,60
6001,68,72,41.25,60
48669,49,83,10.8,60
31029,55,78,13.51,60
69148,64,86,16.23,60
104192,24,72,18.48,60
54647,44,95,28.81,60
68673,64,71,54.05,60
67909,32,78,17.83,60
135582,48,52,50.71,60
130211,29,69,25.68,60
47882,48,62,35.65,60
107401,44,77,16.25,60
86629,66,74,23.26,60
119323,46,82,29.3,60
15271,56,76,17.91,60
109791,35,62,8.06,60
90572,41,56,55.46,60
4987,53,78,58.45,60
151093,22,70,43.5,60
75891,58,90,43.1,60
5582,42,60,18.77,60
118465,35,53,23.73,60
114094,30,65,10.52,60
74207,19,76,17,60
120251,28,78,8.87,60
145093,27,90,57.25,60
27652,25,87,26.32,60
36615,32,74,53,60
132081,34,58,29.22,60
22648,39,69,40.03,60
94142,36,85,18.2,60
112095,48,68,37.93,60
140339,46,56,14.36,60
151266,70,77,50.64,60
147685,34,74,13.19,60
11648,27,94,28.57,60
22158,48,68,47.5,60
44219,21,63,21.44,60
17448,35,74,36.58,60
101507,59,76,18.67,60
19261,41,80,48.76,60
150261,38,50,36.39,60
17361,29,79,38.12,60
113458,46,56,19.7,60
55177,40,45,38.99,60
140996,30,61,40.76,60
2084,60,66,53.21,60
117834,71,91,47.62,60
155491,17,73,36.09,60
148291,46,66,29.09,60
27288,29,80,56.37,60
25714,64,74,55.08,60
114463,36,92,29.91,60
6838,27,49,33.52,60
105720,63,90,45.47,60
98999,40,90,13.15,60
454,26,72,29.43,60
59918,45,49,42.17,60
55972,34,77,11.66,60
126958,32,65,58.23,60
11785,36,54,25.73,60
74695,42,48,42.81,60
8204,60,67,34.11,60
97719,26,68,27.53,60
41880,52,74,12.34,60
54853,36,55,46.54,60
14793,28,89,14.54,60
83491,22,60,47.4,60
115694,30,71,39.6,60
123032,27,68,49.22,60
67739,33,46,26.79,60
45034,31,86,17.64,60
52980,42,69,22.81,60
76762,27,77,43.47,60
10480,23,76,35.9,60
36222,52,77,24.8,60
89885,33,45,22.5,60
63478,48,63,38.02,60
129905,32,79,32.25,60
125571,17,36,40.57,60
106209,69,85,22.03,60
36466,36,73,57.34,60
120256,39,55,8.75,60
108156,45,55,32.43,60
86776,56,75,53.18,60
115887,55,69,53.9,60
89641,64,75,39.72,60
45661,30,67,38.35,60
126825,26,63,24.19,60
12168,38,77,40.95,60
113955,25,71,23.83,60
143837,29,67,49.82,60
43110,44,53,35.83,60
107832,27,89,58.35,60
44078,33,86,26.12,60
153908,28,88,42.2,60
76326,36,56,43.09,60
134370,32,68,31.75,60
118396,28,66,53.08,60
137211,47,65,33.75,60
42599,24,70,41.05,60
63534,33,78,5.71,60
106170,28,74,52.6,60
17568,34,75,18.8,60
75083,38,63,20.71,60
146804,34,92,46.58,60
27387,31,70,33.3,60
104315,56,73,58.8,60
60901,32,75,28.29,60
17746,57,92,56.68,60
150726,26,79,30.4,60
78170,31,72,24.14,60
68540,28,81,16.16,60
129667,32,64,52.37,60
35227,32,58,45.54,60
133493,40,58,14.2,60
113019,28,73,36.13,60
103086,44,61,8.97,60
18116,38,75,43.02,60
147006,36,73,43.8,60
36707,59,62,55.74,60
112683,43,47,50.19,60
105135,37,71,52.96,60
122268,30,69,24.43,60
41347,63,81,33.54,60
46753,38,63,35.8,60
74631,22,69,51.79,60
76827,33,72,11.97,60
73965,56,67,43.25,60
115021,36,52,29.53,60
69369,22,68,51.95,60
13053,44,65,51.44,60
140864,70,77,34.66,60
13120,24,40,39.34,60
53214,41,44,45.07,60
112604,30,73,57.52,60
124653,47,53,31.71,60
146311,46,72,51.35,60
146035,31,79,36.47,60
152361,54,83,41.98,60
79996,36,60,38.09,60
27158,31,58,43.04,60
89907,28,73,57.28,60
66022,44,68,47.53,60
138235,35,85,26.63,60
67697,30,76,32.99,60
11596,27,72,15.14,60
98883,30,74,41.23,60
137971,32,60,14.48,60
145460,28,76,46.09,60
50633,30,67,17.15,60
6229,40,78,0.82,60
121644,27,73,15.89,60
141067,42,52,28.34,60
71470,32,86,27.55,60
102253,54,91,11.53,60
93661,25,75,53.47,60
112345,58,65,56.25,60
13611,74,82,50.1,60
69869,31,69,40.89,60
74135,26,77,22.81,60
152447,16,55,44.52,60
100301,35,80,24.7,60
97630,46,62,20.55,60
130488,30,47,24.31,60
15123,50,62,38.86,60
71638,69,73,55.87,60
16477,36,54,18.82,60
35471,56,76,21.76,60
150455,23,72,26.95,60
14663,24,67,57.23,60
105362,37,73,28.41,60
105564,26,68,28.06,60
119699,40,73,39.16,60
47755,30,76,24.14,60
127033,29,75,47.99,60
36840,32,75,24.74,60
82118,37,76,32.94,60
92737,52,59,37.46,60
5528,31,69,53.63,60
83817,28,78,15.16,60
6840,41,59,35.69,60
81992,29,72,8.07,60
36233,27,69,40.04,60
74815,34,64,12.59,60
53982,75,85,26.64,60
28731,62,73,26.31,60
11260,39,57,50.76,60
64596,38,84,37.72,60
145209,26,78,38.5,60
19405,36,69,47.69,60
47222,19,58,53.97,60
37153,23,85,55.2,60
2636,31,69,26.51,60
50140,40,49,30.5,60
19823,29,69,46.42,60
105918,33,59,50.2,60
79753,29,51,29.85,60
67211,31,61,11.29,60
121630,36,42,46.87,60
145581,30,67,35.68,60
91189,29,75,50.31,60
103808,36,74,15.85,60
133094,29,79,38.75,60
132479,35,57,12.57,60
141175,37,53,55.9,60
69400,20,77,38.55,60
36233,27,69,51.06,60
147831,34,56,13.27,60
49029,23,75,47.95,60
52662,75,81,52.1,60
92836,47,81,46.48,60
121069,34,75,41.22,60
55784,33,57,25.91,60
6796,23,70,24.8,60
92245,42,83,42.03,60
148770,31,71,53.1,60
52792,30,70,25.11,60
46219,46,53,31.4,60
67901,32,56,45.1,60
57594,30,65,42.83,60
5205,23,67,44.72,60
20400,28,68,30.96,60
122790,44,75,10.59,60
75750,33,68,28.79,60
34719,31,73,12.9,60
58854,40,59,49.52,60
48510,44,52,33.61,60
74715,29,70,27.74,60
51463,36,86,16.75,60
78925,28,59,56.4,60
45451,62,70,30.3,60
52609,64,86,29.2,60
15758,21,60,57.92,60
86722,42,71,20.46,60
141925,36,49,24.79,60
69176,26,91,56.46,60
122698,37,90,44.86,60
114505,26,69,34.26,60
78891,48,63,46.98,60
7399,38,69,33.79,60
108625,45,60,46.14,60
148950,70,79,22.82,60
133302,30,67,47.01,60
148840,28,75,33.37,60
46505,52,58,42.59,60
66584,38,59,41.27,60
119051,60,84,36.83,60
17700,40,62,27.68,60
105360,64,86,29.98,60
62242,22,48,34.2,60
18313,30,64,14.33,60
15843,38,84,46.82,60
131918,34,46,25.21,60
154926,28,74,58.5,60
142208,46,80,26.51,60
128698,43,59,27.34,60
60061,29,72,44.91,60
74103,28,70,39.33,60
38495,30,82,50.33,60
104753,21,69,53.38,60
48770,22,60,24.94,60
34931,70,81,27.61,60
27209,42,56,20.64,60
116767,36,73,29.11,60
61876,55,86,48.02,60
87444,22,70,39.33,60
85800,56,76,25.99,60
104781,28,74,21.3,60
147617,25,68,45.9,60
101479,46,79,52.14,60
121507,56,62,52.69,60
78504,40,66,15.15,60
59083,55,80,39.51,60
58315,30,69,19.29,60
125590,42,69,52.43,60
62107,35,71,12.82,60
47399,38,70,11.03,60
113508,32,57,19.39,60
41724,18,83,30.13,60
95068,32,78,42.78,60
69171,44,50,54.32,60
117832,62,78,21.21,60
124495,37,75,22.68,60
72866,36,78,33.23,60
142178,53,83,36.48,60
54258,38,83,50.04,60
8853,37,64,22.57,60
132278,31,68,25.51,60
65615,43,84,51.79,60
23157,31,75,42.49,60
100758,28,69,34.69,60
124071,36,69,37.1,60
58004,23,45,30.49,60
23494,43,71,36.85,60
115284,40,86,15.7,60
20377,32,83,9.89,60
47625,36,68,23.05,60
118838,36,91,18.79,60
44865,42,61,47.9,60
114299,28,79,52.71,60
11788,41,44,59.23,60
137366,62,67,52.52,60
92490,35,62,45.48,60
133881,40,67,20.9,60
94753,27,77,35.69,60
114529,38,54,15.2,60
135417,65,72,51.04,60
33301,24,40,33.05,60
98698,38,47,26.63,60
62860,28,56,47.66,60
28614,31,67,12.95,60
131532,32,60,37.03,60
110445,32,70,24.32,60
117921,41,68,23.3,60
87126,47,52,44,60
11367,32,76,37.61,60
63859,32,73,57.63,60
88917,41,63,44.86,60
65849,31,74,13.24,60
137355,34,59,13.69,60
130706,44,74,37.45,60
127490,60,64,49.4,60
56402,24,67,18.35,60
75480,60,68,49.81,60
137,42,76,22.16,60
69588,27,82,29.44,60
51627,38,57,54.37,60
121541,44,66,28.99,60
40169,68,80,13.89,60
104187,30,79,36.48,60
3509,22,76,26.14,60
74424,53,84,6.07,60
126129,25,68,29.9,60
45219,39,55,22.29,60
55248,86,95,34.9,60
90834,26,88,36.61,60
17217,30,78,13.09,60
79653,66,85,35.49,60
115434,53,89,28.98,60
76988,36,62,36.31,60
123864,27,75,37.85,60
2571,26,74,20.19,60
73018,44,50,45.33,60
7461,24,70,4.22,60
82174,40,81,13.43,60
113750,29,75,43.08,60
36296,29,71,13.43,60
99781,42,62,9.02,60
70748,32,85,53.64,60
134931,29,89,14.13,60
67031,39,51,39.69,60
102899,29,69,47.92,60
114985,40,54,16.1,60
84170,29,76,27.18,60
84121,42,55,27.76,60
80995,38,51,38.31,60
103351,46,93,19.48,60
131673,24,79,52.43,60
35732,41,80,55.07,60
113222,54,63,47.42,60
132478,31,65,41.08,60
84644,29,56,28.98,60
154988,26,74,38.38,60
34575,40,48,38.54,60
73223,71,86,46.52,60
79498,24,78,38.22,60
19330,54,59,52.72,60
145790,40,82,25.9,60
74084,30,72,25.75,60
109907,32,70,14.58,60
50501,30,76,16.74,60
96216,40,65,8.61,60
35908,40,71,58.15,60
25770,37,79,55.72,60
44088,34,82,47.13,60
139306,36,50,52.2,60
6648,34,65,42.16,60
89674,32,78,34.8,60
13371,48,77,42.51,60
48617,34,47,25.35,60
155113,44,85,57.7,60
152181,32,63,47.19,60
6955,32,42,13.18,60
1089,26,65,41.72,60
129260,48,69,18.92,60
16438,36,75,17.03,60
86089,30,70,38.51,60
115181,30,69,7.05,60
66902,43,57,32.73,60
115670,44,81,40.98,60
43215,24,64,49.55,60
146567,38,45,26.98,60
109446,34,60,24.96,60
98513,30,82,51.42,60
118083,58,64,42.94,60
4075,39,61,9.21,60
103423,20,83,7.15,60
21785,30,66,29.51,60
118481,32,71,50.67,60
155320,38,76,43.84,60
146179,30,73,47.02,60
5535,38,83,38.26,60
75745,28,70,26.85,60
49355,38,94,44.54,60
6664,32,81,17.1,60
19649,25,64,4.14,60
108383,30,70,39.62,60
64385,22,75,22.62,60
72231,63,75,18.54,60
148618,38,77,26.76,60
55900,43,74,21.59,60
34240,43,73,18.17,60
139235,29,72,19.35,60
28846,77,88,48.98,60
40080,36,42,48.28,60
134877,34,46,37.13,60
107733,57,95,11.18,60
4777,28,68,17.39,60
114769,30,70,38.06,60
84308,24,84,36.97,60
83965,35,59,59.1,60
60238,38,71,21.92,60
23002,39,72,34.13,60
97356,40,72,46.45,60
115430,42,67,51.95,60
56867,56,68,54.16,60
30541,42,62,12.73,60
128724,30,58,23.07,60
80491,39,54,24.21,60
121668,36,84,11.32,60
90578,24,70,24.06,60
105070,33,69,24.09,60
67726,45,65,51.91,60
17119,34,60,51.28,60
37970,28,79,44.83,60
33020,62,75,18.27,60
97292,45,78,30.88,60
81479,36,62,53.75,60
92297,32,71,31.05,60
38715,28,54,14.63,60
129078,39,48,47.93,60
104110,30,86,25.09,60
16214,24,70,16.11,60
51293,28,95,35.08,60
152042,38,81,42.78,60
15775,32,72,32.13,60
62793,40,57,22.91,60
123265,26,37,28.94,60
139123,30,73,56.24,60
94063,29,92,32.45,60
51670,24,66,41.19,60
66870,35,67,11.67,60
100220,30,61,52.33,60
109926,31,80,42,60
47604,36,74,22.04,60
29739,36,63,37.82,60
6096,31,49,26.77,60
115739,28,67,21.44,60
59948,26,80,16.72,60
115212,44,75,40.07,60
97671,27,72,10.29,60
87908,33,69,22.3,60
148302,36,81,36.21,60
67955,40,73,10.82,60
125043,34,77,19.32,60
123156,30,83,29.24,60
20702,28,71,40.23,60
64530,24,65,15.24,60
69544,64,81,32.55,60
112910,38,65,13.03,60
86118,30,69,18.78,60
114287,58,67,28.3,60
15332,27,69,46.04,60
15864,24,91,28.42,60
74667,36,47,30.13,60
84827,40,74,27.97,60
153390,27,43,41.51,60
151727,32,41,31.38,60
92946,33,83,29.58,60
76659,28,77,55.45,60
10258,41,60,41.58,60
153754,29,77,58.22,60
77757,32,65,24.8,60
71727,38,47,18.03,60
73896,18,72,18.54,60
108790,32,73,21.73,60
124993,47,77,11.54,60
144561,30,83,47.16,60
12830,40,48,43.61,60
57457,30,85,25.75,60
67265,22,70,30.87,60
94779,36,50,37.96,60
107250,28,67,19.72,60
54826,29,50,36.51,60
138324,34,74,18.59,60
111787,36,62,19.34,60
67088,22,76,53.68,60
7926,34,82,35.95,60
53612,29,75,36.91,60
14768,52,61,16.75,60
35391,38,44,32.72,60
51735,31,79,18.4,60
117048,37,63,53.98,60
155164,26,34,55.88,60
87007,26,80,22.91,60
12010,50,79,38.33,60
44232,31,68,25.27,60
52215,35,68,30.26,60
8153,31,67,51.82,60
137930,25,71,2.87,60
114111,30,61,57.5,60
86166,58,71,10.57,60
19883,35,56,52.39,60
38337,22,70,46.96,60
96014,29,72,17.64,60
69906,28,69,28.79,60
69039,52,65,12.5,60
26880,76,85,24.68,60
23204,38,48,48.86,60
40853,46,68,49.78,60
134394,28,78,31.96,60
90297,52,56,56.83,60
6942,36,73,18.33,60
86059,39,58,22.4,60
155420,50,67,45.1,60
59585,74,79,45.63,60
51475,31,85,54.68,60
116268,40,63,38.95,60
89953,26,71,11.34,60
44408,59,64,44.04,60
91548,33,74,22.77,60
140202,26,71,49.91,60
4231,58,66,41.1,60
145516,35,57,17.69,60
43672,29,83,43.22,60
55563,36,95,26.18,60
14862,40,59,35.6,60
130836,26,70,20.6,60
79005,32,77,34.67,60
19217,35,56,50.01,60
102566,26,67,42.28,60
55769,30,75,23.98,60
43806,26,85,41.96,60
72265,27,76,15.3,60
44960,31,70,55.74,60
105157,35,50,28.56,60
75529,30,63,41.34,60
142867,38,59,12.9,60
104012,30,72,24.23,60
4813,37,62,47.24,60
14461,34,69,35.49,60
134424,29,75,20.91,60
93675,38,72,17.1,60
102517,55,79,34.89,60
13471,21,60,48.15,60
124844,27,65,21.96,60
34874,31,71,43.85,60
75913,29,70,49.22,60
35603,23,68,26.99,60
135029,26,69,28.23,60
33598,24,70,27.35,60
111563,32,63,54.33,60
146098,27,93,28.93,60
152771,24,68,35.98,60
64405,69,71,51.77,60
37021,33,82,19.26,60
27627,28,79,28.79,60
31655,42,52,24.85,60
132510,32,67,41,60
